Bolge,Toprak_Tipi,Tarla_Alani_Donum,Ekim_Ayı,Ortalama_Sicaklik,Yagis_Miktari_mm,Gubre_Miktari_kg,Sulama_Sikligi_Hafta,Hasere_Yogunlugu,Hasat_Verimi_Ton,Sulama_Maliyeti,Bolge_encoded,Toprak_Tipi_encoded,Ekim_Ayı_encoded
Ege,Tınlı,232.2016600184152,Kasım,24.922808872146923,79.77509240328888,62.215396852459016,1,0.2659227054671267,2.5744494346453246,49.31732305647877,1,3,2
Akdeniz,Tınlı,456.4524480804332,Aralık,24.03581980095305,85.18485323857861,121.10801284812209,4,0.2516273587611034,3.0081145008311045,119.5725939345617,0,3,0
Marmara,Killi,340.16017338144144,Ekim,17.147389327250742,146.23119878920537,68.15651608810403,1,0.5242449235112988,2.2144712905193,42.81592090121115,3,1,1
Marmara,Kumlu,176.8687651599357,Ekim,17.28650058234812,166.1147990410928,21.76031308071432,3,0.2422568468830225,2.0941771376163665,51.39040445790703,3,2,1
Ege,Kumlu,289.36058179212176,Aralık,18.21093818512386,100.09633777102506,65.79233745340856,3,0.2485082410940046,2.7234974281798325,82.28704702972647,1,2,0
İç Anadolu,Kalkerli,437.1804189515698,Kasım,21.456265677301783,144.00848604945824,120.15763437103313,3,0.7340452122279462,3.0122237842851325,111.42608996465415,4,0,2
Akdeniz,Kalkerli,37.64915578260703,Kasım,12.50498609360676,214.4151821230564,97.19355639209864,3,0.4934569488675686,3.122668355692724,94.18065503161324,0,0,2
Marmara,Tınlı,92.81737074897596,Aralık,12.96999061908112,105.76322221387038,34.86778516412671,3,0.6644042031204538,2.548371284205708,61.00147058471477,3,3,0
Ege,Kumlu,54.17869348306907,Ekim,22.30035536664933,133.4434776116137,102.15672091629742,2,0.7708551027609537,2.521457067010624,66.72731073314628,1,2,1
Marmara,Kumlu,421.6579676365914,Ekim,12.357638336426536,49.57142371047024,95.33706013695029,3,0.076772926503244,3.0183375004721715,93.90013281304228,3,2,1
Güneydoğu Anadolu,Kalkerli,374.49647809354,Aralık,12.801813667147227,133.40739977856168,39.19674076016389,3,0.8784926339892297,1.8763507542403297,68.83448851539227,2,0,0
Akdeniz,Kumlu,418.05986811619135,Aralık,23.17128173155319,65.49944334754414,24.43117316396366,3,0.1127838638719266,3.025767120042981,55.91795094293536,0,2,0
Akdeniz,Killi,60.159936324618585,Kasım,9.788820816969867,35.45928871706137,51.39022366659922,1,0.8867937233482374,0.6747492143766186,34.58182954089418,0,1,2
Güneydoğu Anadolu,Kumlu,400.26040168432246,Aralık,27.01215051488549,135.64452277984554,136.49833312809352,1,0.335822597395589,4.230645170383461,76.29472492117685,2,2,0
Güneydoğu Anadolu,Tınlı,195.5326256642035,Ekim,13.75616346114354,89.49660849900383,47.96444083699263,3,0.3297709837658289,2.57292010279551,66.41751975327917,2,3,1
Marmara,Kalkerli,471.0014221978785,Ekim,24.383882567548262,137.5102522910082,82.2985165423959,1,0.5409856314984676,3.149850994446401,49.4451208331718,3,0,1
Güneydoğu Anadolu,Kalkerli,309.15121979783504,Kasım,14.120516280247394,75.90294659556227,67.85749767371891,1,0.4865270688258579,2.544907061237368,44.21857397004335,2,0,2
İç Anadolu,Kalkerli,199.30537546158843,Kasım,7.374711911510012,121.9758297360888,38.80145916635811,1,0.195579163761303,1.6383261507364364,28.748372975549334,4,0,2
İç Anadolu,Kalkerli,316.8120173924444,Ekim,7.682185316582164,150.28887513700855,111.58899349406882,4,0.8657696856167063,2.269172930361785,116.90863005894836,4,0,1
Ege,Kumlu,111.529686026917,Aralık,17.381355229470515,40.84123924430804,116.98048879995272,3,0.1596892269729383,2.186138761990089,101.36463250631546,1,2,0
İç Anadolu,Kumlu,118.45678363211728,Kasım,21.59267239234481,60.38662299608546,97.28143682186844,3,0.823768890265756,1.9962173259178528,88.09189460221064,4,2,2
İç Anadolu,Tınlı,51.73671840307313,Kasım,17.660385043548803,71.57112073899098,95.39995751262072,4,0.8461623709234184,1.8354591353669305,109.98248715460034,4,3,2
İç Anadolu,Tınlı,460.8261905825318,Aralık,16.48367458311834,68.39923272137176,27.165967284580372,1,0.2213001940667532,2.0156463418745623,33.257427128884935,4,3,0
Ege,Killi,112.23984069612663,Ekim,25.54453982653964,85.13659793551768,21.438909568660893,4,0.8249519141667617,1.6901720623317324,71.21356548339132,1,1,1
İç Anadolu,Kumlu,316.87645270645504,Ekim,22.81281394552932,63.73878518276557,84.60171000593044,4,0.5714682092387593,2.4272862855870083,98.7749801285265,4,2,1
Güneydoğu Anadolu,Kalkerli,463.4948138487311,Kasım,23.942068970329508,131.7288783181811,100.9054448406849,2,0.4364019413867432,3.1134260997387853,79.46350114839507,2,0,2
İç Anadolu,Tınlı,270.7534868735961,Aralık,20.403828070487847,132.4695831548684,125.00242876938056,4,0.9687022617676334,2.487671895978532,126.44953770002157,4,3,0
Güneydoğu Anadolu,Killi,332.1458487929638,Kasım,7.5354066344290995,69.93462104571142,108.67160187245844,1,0.7702076926267629,2.3542020844801046,66.7723075197657,2,1,2
Marmara,Killi,202.3121911059275,Ekim,17.60667032154872,57.07089413068624,72.50294154323954,3,0.8791257903256727,2.130054840211068,79.13344750802254,3,1,1
Marmara,Killi,221.83635275153324,Kasım,20.59756206952436,52.00257302593875,80.52932387139847,3,0.1667038242101368,2.3425484390753244,87.93881363535127,3,1,2
Ege,Tınlı,236.60639610415333,Ekim,17.83262718002969,136.83272881148872,141.8133289321787,1,0.2809059111516657,3.650736811350189,92.09397403984292,1,3,1
Akdeniz,Kalkerli,25.975908622390307,Ekim,13.586735490992304,102.44057662171272,34.630971292427304,1,0.6158740908715946,1.5003107167680658,34.4479604871246,0,0,1
Güneydoğu Anadolu,Kumlu,266.7998189377346,Ekim,20.023974740200128,82.88949234708987,105.61082428053577,3,0.6329889936444417,2.9904046973838727,98.32720544526622,2,2,1
Akdeniz,Tınlı,382.1999752529089,Aralık,17.857385822446023,77.47576668100196,90.31361930665992,4,0.3019373614667069,2.9136160533441315,103.51474949992942,0,3,0
Marmara,Killi,382.4741760918316,Kasım,20.20470562707145,149.2826751494459,141.63931248242577,1,0.948066840372024,2.91592472155342,88.84162152561827,3,1,2
Marmara,Tınlı,39.91101085657554,Ekim,20.158063915991235,103.28643364059612,147.74475227741425,1,0.642452771401939,2.766367698254621,90.76557866108462,3,3,1
Marmara,Kalkerli,238.06874730178632,Aralık,20.45702509852812,160.2409046940213,29.82727717816208,3,0.5759293296224458,2.388829198583439,53.85962168791417,3,0,0
Marmara,Kalkerli,227.1845928671033,Kasım,26.44159310437232,48.15642867285792,127.65623383168298,1,0.0508763715987392,3.401674307302331,74.17055683916257,3,0,2
İç Anadolu,Tınlı,306.2808073652789,Aralık,17.03998855154932,85.35169168108992,45.30906463324269,3,0.1679862290163257,1.604193585186927,66.70175449829473,4,3,0
İç Anadolu,Kumlu,36.78905222408106,Ekim,16.349816029124064,104.52053359376916,144.24321723602742,1,0.8816605749589328,2.988095285496124,84.70057616327313,4,2,1
Marmara,Kumlu,63.98979257808527,Ekim,19.12287177293568,105.20915443808556,90.93073689866978,1,0.7348626905354656,2.892035430007775,57.60218100529359,3,2,1
İç Anadolu,Tınlı,490.5102061850693,Kasım,21.1530237097256,122.49233035722,22.42171848211133,4,0.3863184202192123,2.671409554717729,69.269767545062,4,3,2
Güneydoğu Anadolu,Kalkerli,216.0548626841953,Ekim,15.119223491341698,82.4908225769585,143.2916510768237,4,0.1466339098312806,3.284660731446961,129.5784994534294,2,0,1
Güneydoğu Anadolu,Tınlı,44.03360361533866,Kasım,18.857182917348325,165.55542617313972,26.76809540424661,3,0.2328983711704761,3.153439159746498,64.89165580382017,2,3,2
Marmara,Kalkerli,386.2889033804885,Aralık,24.008953925965205,83.59694783627455,76.70833232412845,1,0.6700716185617703,2.7941281221402066,50.40103650839185,3,0,0
Akdeniz,Kalkerli,86.9877816012813,Ekim,20.762371378184326,70.83975347711952,54.11789021979671,1,0.7462684715645306,1.6140701655622165,40.09413979874542,0,0,1
Marmara,Kumlu,236.8270381975585,Kasım,22.62853696103133,82.11553092196269,29.70671390243614,2,0.2609999373324045,2.504923470749412,46.41562133831095,3,2,2
Marmara,Killi,220.77952093851397,Ekim,19.950977113907857,68.70405447926635,78.54190773847907,3,0.3726387605826824,2.852270170990262,84.99243447438081,3,1,1
Ege,Killi,324.713806266528,Ekim,18.09884699294235,73.55802596540067,126.78071519302276,2,0.6752903755184911,3.071592349203524,88.3870316992825,1,1,1
Ege,Kumlu,383.87703417907954,Ekim,15.773045828228357,98.46645238524192,20.900127488203854,4,0.8395266528490836,1.8590925464949384,72.355363637674,1,2,1
Marmara,Tınlı,235.80280300621752,Kasım,19.929892790244185,74.91665569508771,110.22212782450454,4,0.2986841467646256,3.730768275557685,114.74299848725346,3,3,2
Marmara,Kalkerli,475.5739125024941,Ekim,13.180930941753733,58.27375195516517,65.97702349823875,2,0.2770502895218892,2.3828108685524496,68.15515008012181,3,0,1
Güneydoğu Anadolu,Killi,201.10122107606563,Ekim,11.526599788253575,46.3692965060485,144.35896071360136,4,0.4961907493501659,2.581308397097648,130.361459280905,2,1,1
İç Anadolu,Kumlu,36.42266103954812,Kasım,19.49764010071588,86.2918227290006,67.60096895903925,1,0.0524927357942303,2.4805587037205505,50.47765888948476,4,2,2
Ege,Kalkerli,420.255925981386,Kasım,17.761098101688738,133.09079128389195,34.40343808549482,1,0.3647604790427177,2.372973670469948,37.27584400432242,1,0,2
İç Anadolu,Tınlı,217.5721380154067,Aralık,15.32200885571797,103.48131348927492,92.50678339720363,1,0.5411921617631681,2.5975273910260173,58.72378962971846,4,3,0
Marmara,Tınlı,99.4098781772219,Ekim,16.447725172352566,56.59934973991656,82.2749181505153,2,0.4629056993843193,2.070182135900279,69.34036625757258,3,3,1
Ege,Kalkerli,262.6302334964957,Aralık,24.183375297093068,61.42777709555102,74.13547789505279,2,0.061601905417885,3.266124371009516,61.85102657458602,1,0,0
İç Anadolu,Kalkerli,200.5506448957681,Aralık,14.650059522807314,91.59143492090796,40.08421800113579,2,0.6103924212809444,2.386763275929445,51.051204751160704,4,0,0
Akdeniz,Kalkerli,182.57173810794697,Kasım,10.328973915512966,130.34679735594767,56.56021394866973,4,0.8380938374472815,2.3533388117523035,81.07875215392649,0,0,2
Ege,Kumlu,284.2946145187543,Aralık,13.14790202634492,25.95265384005576,21.7137046900183,3,0.3171154490576138,1.2623641629504792,49.84996925082637,1,2,0
Güneydoğu Anadolu,Tınlı,310.82416033004745,Kasım,14.807000530859014,52.75995878822818,28.462891293591163,1,0.5968134527891213,1.6906325819945394,29.2584623709677,2,3,2
Marmara,Killi,294.56700461868536,Ekim,11.686837771883372,135.11160965885716,110.981325943376,3,0.3133859452881797,3.494142758271147,96.67156503210568,3,1,1
Ege,Kumlu,286.68010834624164,Ekim,11.58272331588232,114.80437493381731,149.59658404438704,4,0.3052411083615718,3.422927929942795,130.07065384995863,1,2,1
Marmara,Kalkerli,134.80641848002273,Kasım,9.206757163242024,66.43133818404117,36.06325911211127,1,0.8737139949401124,1.5810790180376744,35.91613258724109,3,0,2
Güneydoğu Anadolu,Kalkerli,463.22254859806367,Ekim,19.680580681811,107.43270260128789,74.74753456677938,2,0.937419983130368,2.7559650914009266,72.29183227113674,2,0,1
İç Anadolu,Kumlu,117.6134576385498,Kasım,23.373826641577416,117.16140815249452,125.2630620861825,4,0.3419056100361572,4.020295489619851,118.86762888749816,4,2,2
Marmara,Kumlu,67.63994764720505,Ekim,15.391859735074688,60.01654084104921,46.97280399656259,1,0.4087330238291715,1.095145747685087,35.99710357771989,3,2,1
Akdeniz,Kumlu,45.66923141717388,Aralık,22.492471204791663,56.66670676525385,107.3082511094648,4,0.0082993512492284,3.1091447091052324,110.64215980794089,0,2,0
İç Anadolu,Tınlı,16.34278840070316,Aralık,13.482622130500967,117.67726469543057,55.79038683987086,1,0.6081088626314886,1.5121405238280836,32.45937199308062,4,3,0
Marmara,Kumlu,380.1449279327502,Kasım,27.17011413010555,175.91496659262157,117.09082574871042,1,0.6928771088490364,3.776440144865465,85.76122752227324,3,2,2
Marmara,Kalkerli,436.1227332143753,Ekim,19.899924383531395,94.83420199458251,40.3239260305124,2,0.5002970069345751,2.2668480839741094,53.61300491670083,3,0,1
Güneydoğu Anadolu,Kumlu,32.42751056649519,Aralık,19.645346847511554,126.48779543189134,55.18690433647174,3,0.8382330866854281,2.4228901460569814,72.08220843495924,2,2,0
Ege,Kalkerli,467.02032807989497,Ekim,20.363037135365712,98.86508857875802,42.93866353045014,2,0.2319280856437079,2.753498928308624,51.10447114143911,1,0,1
Marmara,Killi,182.5965750816925,Ekim,22.32032327478024,46.77362249587311,145.57603354626372,3,0.4773676130549629,2.422632374411952,118.494191645456,3,1,1
Güneydoğu Anadolu,Killi,415.9900152858616,Aralık,16.78713305163568,133.3148681789583,50.57611402316088,2,0.5211795635245358,1.8718089777631743,57.61712163151246,2,1,0
İç Anadolu,Kalkerli,194.48290898248737,Kasım,8.797410524002638,71.95937720494793,47.767103069981246,3,0.2284856651729806,1.2657070532437773,60.98234934892979,4,0,2
Akdeniz,Kalkerli,289.1292983499264,Kasım,25.58576505666677,53.80811525791604,71.50102185552156,1,0.8377807079261734,1.5672435821022297,57.11693351093935,0,0,2
Ege,Kalkerli,111.2671596645091,Aralık,22.55635565426464,111.32694356631758,88.81304120212566,1,0.933804145804721,2.4869625677606924,63.72259195606747,1,0,0
Güneydoğu Anadolu,Killi,48.73608177182626,Kasım,26.770678975798305,129.9846339044241,83.88086353459826,2,0.7518456608471209,2.941577694735519,71.63483677270945,2,1,2
İç Anadolu,Kumlu,80.31542931687349,Aralık,14.198365994693852,84.61308349925753,38.85614873250564,3,0.713313480761365,1.9209066444959704,68.95969100275984,4,2,0
İç Anadolu,Killi,437.5651577937121,Ekim,16.538000249325393,163.12000422205173,92.1623881173287,1,0.5869371785550541,3.81348492071352,61.57511783313635,4,1,1
Güneydoğu Anadolu,Tınlı,277.45926020276727,Ekim,19.766720990114568,109.1889821509949,23.54211268379297,2,0.4941384911819665,1.9819263027765568,42.11467937379972,2,3,1
Güneydoğu Anadolu,Tınlı,18.47563781714249,Kasım,17.87177777110635,56.21508522524447,116.64839791012892,4,0.6893003048768978,2.507099351759675,119.65185392258589,2,3,2
Marmara,Tınlı,273.3831893821801,Ekim,20.124003071410268,32.20099116294436,83.5408050336714,3,0.0301484759534315,2.5852337336032285,93.44214638207092,3,3,1
Ege,Kalkerli,264.6243765386689,Ekim,11.276782357818266,112.7110020240689,75.193414635951,4,0.6535411814138624,2.4825958193892665,97.00697646821772,1,0,1
Marmara,Kalkerli,101.53536420426975,Ekim,18.528713610340915,80.42543350893325,124.7078441233258,1,0.9195051464344132,2.434025095277728,74.93573489482681,3,0,1
İç Anadolu,Kalkerli,332.919398005148,Kasım,15.915435061427386,121.7767379767262,40.7232253982518,1,0.8766823036104748,2.2902547926319543,35.74317682356954,4,0,2
Marmara,Kumlu,282.9363966452016,Ekim,12.041037349699431,46.8229531165062,124.57929621363708,3,0.9348719076238076,2.24000193749935,102.09270674503858,3,2,1
İç Anadolu,Kalkerli,435.6368888002153,Kasım,12.824428578157848,122.03301108750688,135.96930034042674,3,0.233593618383191,3.561961267730452,117.06579672645898,4,0,2
Marmara,Kalkerli,404.8145469948645,Kasım,18.800927434408244,93.70497420797292,54.2785677235684,3,0.583634604347428,2.643766840434318,71.40840809105926,3,0,2
Güneydoğu Anadolu,Tınlı,387.6414809211898,Aralık,20.846985429072664,81.02315314804619,29.518825635090234,2,0.9947341832771364,2.327318535001076,44.400060371027166,2,3,0
Ege,Killi,472.1050914299207,Kasım,17.84383489836022,121.23680492031376,141.22777149582083,2,0.6788838401604889,3.732575162422812,107.35428848801268,1,1,2
Güneydoğu Anadolu,Kumlu,285.7110117962777,Kasım,26.70004149936504,120.45049927115436,71.3480145509225,4,0.355970086617385,3.264145441318615,93.44314464146612,2,2,2
Güneydoğu Anadolu,Tınlı,184.6253687520312,Ekim,18.824554916456474,101.15423051510136,42.33156152153801,4,0.5417298830977728,2.207453568708708,79.27358011371314,2,3,1
Marmara,Kumlu,399.2590776633983,Kasım,23.39940281946024,45.635206736531416,75.07852694823404,4,0.0985272956819988,2.6680703129528087,105.65287511325394,3,2,2
Güneydoğu Anadolu,Killi,283.31084372155834,Ekim,17.007307376004842,56.01360282953407,42.89318447111022,2,0.182827365814163,1.6852686156116334,42.153675252860175,2,1,1
Ege,Kumlu,305.6804949207712,Aralık,11.962591132177328,37.8315711231651,68.08396099586358,3,0.148074882831669,1.9406825926420008,74.33967187610605,1,2,0
Marmara,Tınlı,209.5749860951459,Ekim,16.960742958624948,103.85916047766744,81.96037929280402,2,0.6002989872802282,3.1794936145690733,68.72777259523153,3,3,1
Ege,Killi,423.6044026678113,Ekim,22.33840070261651,133.6824438771292,118.47139701453108,2,0.7914273694391428,3.1512879389949293,85.44818493109747,1,1,1
İç Anadolu,Tınlı,14.90985344252656,Aralık,19.024642506688497,108.25004784196622,28.008040687742625,2,0.8784758747157395,1.192060627430849,53.82003020727887,4,3,0
Güneydoğu Anadolu,Kumlu,383.71669027846855,Ekim,22.20526767019312,80.26675797609145,131.18762261748097,1,0.2882168159303711,3.7881001808012975,83.63299797127458,2,2,1
İç Anadolu,Killi,495.9812830055658,Aralık,21.4382079298714,144.63484242677737,128.16604261672438,1,0.1291656788752729,3.6503042236400822,84.03570139512779,4,1,0
Marmara,Killi,353.3701673625943,Aralık,22.472339834489738,85.25221826925716,116.63774939286172,1,0.1221635274165319,3.808765975564936,74.07236124316688,3,1,0
Ege,Killi,470.7666096843197,Kasım,14.365814672167316,162.95931897146198,121.51564519381068,1,0.7167748201969364,3.531930111742361,74.4245570275962,1,1,2
İç Anadolu,Kalkerli,117.34460310624252,Ekim,9.40458150789698,135.0655165847886,127.33069983094086,2,0.0939212044099528,3.496457825341808,89.98855730310125,4,0,1
Güneydoğu Anadolu,Kalkerli,432.40605806792905,Aralık,5.634943335603188,120.40138755256032,72.87036749082395,2,0.5002530644668102,2.75923270920704,59.79727177941152,2,0,0
Ege,Kumlu,302.0433799779613,Kasım,14.763661144407315,95.01146192665188,32.02322059949077,2,0.3181474596269277,2.0506874281855048,56.73588784907916,1,2,2
Marmara,Kumlu,100.85661257978424,Ekim,19.35438143229313,112.16277086340206,29.510545404782423,3,0.2474456036501729,1.8860835216876295,72.0714416628226,3,2,1
Akdeniz,Killi,15.615865438566786,Ekim,22.38175723483072,139.17472565199898,134.77328392968082,4,0.7371964341610839,2.6519706017183746,121.4280582593367,0,1,1
İç Anadolu,Kumlu,309.5506304936034,Aralık,15.726893537996563,103.29729441026817,110.20215934629344,3,0.7106822192160177,2.7630082646313507,99.93841679419646,4,2,0
Akdeniz,Tınlı,333.87464475298424,Kasım,17.926575642923922,147.4721171571058,95.85679654833744,3,0.2953125724690069,3.5021017510172587,98.93726184299504,0,3,2
Akdeniz,Kumlu,56.318083755598735,Aralık,14.15958596145156,161.2942794959851,63.777017459860296,2,0.9728011833669296,2.16078384563874,57.34183960553699,0,2,0
Ege,Killi,427.5325710423297,Kasım,21.84766419434791,70.39404788793351,138.45813917698183,1,0.8302945388333103,2.8559277086731814,80.33338761314283,1,1,2
